line,name,tail_family,group_family,layer_index,score_E,rho,cum_c_len,coverage_c_r16,coverage_energy_r16,tail_c_r16,weighted_tail_r16,coverage_c_r32,coverage_energy_r32,tail_c_r32,weighted_tail_r32,coverage_c_r48,coverage_energy_r48,tail_c_r48,weighted_tail_r48,coverage_c_r64,coverage_energy_r64,tail_c_r64,weighted_tail_r64,coverage_c_r96,coverage_energy_r96,tail_c_r96,weighted_tail_r96,coverage_c_r128,coverage_energy_r128,tail_c_r128,weighted_tail_r128,deferred
55,language_model.model.layers.21.attention.wqkv,wqkv,attn_in,21,0.06307123103388934,0.17087150544674237,4095,0.025757471099495888,0.015324125997722149,0.9742425289005041,0.06144667562332431,0.042866356670856476,0.029176339507102966,0.9571336433291435,0.06036759714872065,0.05719420313835144,0.04258165508508682,0.9428057968616486,0.05946392223395118,0.07310004532337189,0.055643852800130844,0.9268999546766281,0.05846072118671117,0.10190240293741226,0.08090410381555557,0.8980975970625877,0.056644121035315326,0.12932847440242767,0.10519272834062576,0.8706715255975723,0.05491432494559338,
55,language_model.model.layers.21.feed_forward.w1,w1,mlp_in,21,0.04722086111851067,0.1251033354304772,4095,0.017985397949814796,0.010130837559700012,0.9820146020501852,0.04637157513976132,0.028867363929748535,0.019855951890349388,0.9711326360702515,0.04585771933552651,0.03895748034119606,0.029348185285925865,0.9610425196588039,0.04538125534979194,0.048483412712812424,0.038658544421195984,0.9515165872871876,0.04493143262024752,0.06788479536771774,0.05679154768586159,0.9321152046322823,0.04401528262439315,0.08677949756383896,0.07437621057033539,0.913220502436161,0.0431230585161145,
55,language_model.model.layers.21.feed_forward.w2,w2,mlp_out,21,0.12538277680131843,0.13297246195124704,4096,0.012812021188437939,0.010366643778979778,0.9871879788115621,0.12377637000827475,0.02165060304105282,0.01934591680765152,0.9783493969589472,0.12266816407260815,0.030880248174071312,0.02818203531205654,0.9691197518259287,0.12151092553693953,0.040043674409389496,0.03689662739634514,0.9599563255906105,0.12036198971054128,0.05763793736696243,0.05401657149195671,0.9423620626330376,0.11815597216514821,0.07451191544532776,0.07075218111276627,0.9254880845546722,0.11604026593799818,
55,language_model.model.layers.21.feed_forward.w3,w3,mlp_in,21,0.15785056602821043,0.1251033354304772,4095,0.00873066857457161,0.009296628646552563,0.9912693314254284,0.15647242505190959,0.01783285103738308,0.018397582694888115,0.9821671489626169,0.15503564039806275,0.02717645652592182,0.027347570285201073,0.9728235434740782,0.1535607469829526,0.03648972511291504,0.03616807609796524,0.963510274887085,0.152090642264923,0.0535275861620903,0.05347011610865593,0.9464724138379097,0.14940120625440068,0.0707881823182106,0.07037682086229324,0.9292118176817894,0.14667661138117274,
55,language_model.model.layers.22.attention.wqkv,wqkv,attn_in,22,0.06824306396838573,0.17087150544674237,4095,0.019783077761530876,0.01417344156652689,0.9802169222384691,0.06689300612721402,0.034867044538259506,0.027543695643544197,0.9651329554617405,0.06586363001757273,0.04961593821644783,0.040555115789175034,0.9503840617835522,0.0648571203228292,0.06361553072929382,0.053269755095243454,0.9363844692707062,0.06390174523544372,0.08942344784736633,0.07793691009283066,0.9105765521526337,0.0621405338966643,0.11508335918188095,0.10173296183347702,0.884916640818119,0.06038942292603991,
55,language_model.model.layers.22.feed_forward.w1,w1,mlp_in,22,0.05294510615961695,0.1251033354304772,4095,0.01989103853702545,0.010103208012878895,0.9801089614629745,0.051891973012649105,0.03049691580235958,0.0198503490537405,0.9695030841976404,0.05133044371492012,0.041166022419929504,0.029353057965636253,0.9588339775800705,0.05076556673242461,0.05131284147500992,0.03865450248122215,0.9486871585249901,0.050228342320370954,0.07079172879457474,0.0567626915872097,0.9292082712054253,0.04919703056336538,0.08837215602397919,0.07429104298353195,0.9116278439760208,0.04826623297737314,
55,language_model.model.layers.22.feed_forward.w2,w2,mlp_out,22,0.1329976712617843,0.13297246195124704,4096,0.013204964809119701,0.010074356570839882,0.9867950351908803,0.13124144169307758,0.02250846102833748,0.019066190347075462,0.9774915389716625,0.13000409836132878,0.0317336730659008,0.027915215119719505,0.9682663269340992,0.1287771666434367,0.0407257005572319,0.03664086014032364,0.9592742994427681,0.1275812479271677,0.05781518667936325,0.05375995859503746,0.9421848133206367,0.12530838606986366,0.0745902881026268,0.07050266116857529,0.9254097118973732,0.12307733664538936,
55,language_model.model.layers.22.feed_forward.w3,w3,mlp_in,22,0.16175793577072048,0.1251033354304772,4095,0.008758746087551117,0.009289219975471497,0.9912412539124489,0.16034113908365832,0.01838657073676586,0.018369825556874275,0.9816134292632341,0.1587837620424389,0.02726803347468376,0.02730310894548893,0.9727319665253162,0.15734711496332873,0.036084990948438644,0.036111559718847275,0.9639150090515614,0.1559209021225959,0.05313536897301674,0.053405530750751495,0.9468646310269833,0.1531628681692297,0.06984592229127884,0.070307657122612,0.9301540777087212,0.15045980355888106,
55,language_model.model.layers.23.attention.wqkv,wqkv,attn_in,23,0.06810298790465458,0.17087150544674237,4095,0.023411143571138382,0.01483794767409563,0.9765888564288616,0.06650861907719521,0.042406655848026276,0.028298798948526382,0.9575933441519737,0.06521496793435959,0.058157894760370255,0.04136527702212334,0.9418421052396297,0.06414226150122891,0.07355561852455139,0.05410419777035713,0.9264443814754486,0.06309363050595766,0.10050852596759796,0.07880381494760513,0.899491474032402,0.061258056976368595,0.12766313552856445,0.10261109471321106,0.8723368644714355,0.059408746929882475,
55,language_model.model.layers.23.feed_forward.w1,w1,mlp_in,23,0.053349643581617284,0.1251033354304772,4095,0.015211953781545162,0.009829984977841377,0.9847880462184548,0.05253809126919182,0.02775612100958824,0.01934160105884075,0.9722438789904118,0.05186886441854751,0.03719928860664368,0.028650475665926933,0.9628007113933563,0.05136507479296313,0.04743904247879982,0.037789590656757355,0.9525609575212002,0.05081878757352011,0.06652597337961197,0.05562746524810791,0.933474026620388,0.049800506612894826,0.08568639308214188,0.07296804338693619,0.9143136069178581,0.04877830505089066,
55,language_model.model.layers.23.feed_forward.w2,w2,mlp_out,23,0.13046548435786198,0.13297246195124704,4096,0.01149942260235548,0.009874267503619194,0.9885005773976445,0.12896520661820993,0.020920809358358383,0.018886443227529526,0.9790791906416416,0.12773604083176526,0.030011173337697983,0.027761831879615784,0.969988826662302,0.12655006209221145,0.038739729672670364,0.03651530295610428,0.9612602703273296,0.1254112867622244,0.05647837370634079,0.05369623005390167,0.9435216262936592,0.12309700597651989,0.07347533106803894,0.07049628347158432,0.9265246689319611,0.12087948970171601,
55,language_model.model.layers.23.feed_forward.w3,w3,mlp_in,23,0.16535939594711466,0.1251033354304772,4095,0.009556046687066555,0.009289542213082314,0.9904439533129334,0.16377921383929891,0.01852276921272278,0.0183845367282629,0.9814772307872772,0.162296482018831,0.02755114994943142,0.027334285899996758,0.9724488500505686,0.1608035544338283,0.036620669066905975,0.036159172654151917,0.963379330933094,0.1593038242310319,0.05405869334936142,0.05347365140914917,0.9459413066506386,0.15642028306917394,0.07091887295246124,0.07038971781730652,0.9290811270475388,0.1536322939544455,
55,language_model.model.layers.24.attention.wqkv,wqkv,attn_in,24,0.07612079010772843,0.17087150544674237,4095,0.02449587918817997,0.01503119058907032,0.97550412081182,0.0742561444295407,0.04107651114463806,0.028704432770609856,0.9589234888553619,0.07299401362452967,0.0573810413479805,0.041949473321437836,0.9426189586520195,0.07175289990311592,0.07241848111152649,0.05485821142792702,0.9275815188884735,0.07060823810711743,0.10058122128248215,0.0798516795039177,0.8994187787175179,0.06846446807370563,0.1268635392189026,0.10390541702508926,0.8731364607810974,0.06646383726652277,
55,language_model.model.layers.24.feed_forward.w1,w1,mlp_in,24,0.049561560770671885,0.1251033354304772,4095,0.013598262332379818,0.009828928858041763,0.9864017376676202,0.048887609665710104,0.025452034547924995,0.019344530999660492,0.974547965452075,0.04830011821368766,0.03524080291390419,0.028646517544984818,0.9647591970860958,0.04781497157544715,0.044941388070583344,0.03777934983372688,0.9550586119294167,0.04733419543469332,0.06421269476413727,0.05563360080122948,0.9357873052358627,0.04637907939687049,0.08274496346712112,0.07299385219812393,0.9172550365328789,0.04546059123532914,
55,language_model.model.layers.24.feed_forward.w2,w2,mlp_out,24,0.1261472569608048,0.13297246195124704,4096,0.01126000564545393,0.009991724044084549,0.9887399943545461,0.12472683813526762,0.02051519602537155,0.019057882949709892,0.9794848039746284,0.12355932125619098,0.029362395405769348,0.02797679789364338,0.9706376045942307,0.12244327132256846,0.03851718828082085,0.03676378354430199,0.9614828117191792,0.1212884193133364,0.056034933775663376,0.05402267351746559,0.9439650662243366,0.11907860377102453,0.07303762435913086,0.07088439911603928,0.9269623756408691,0.11693376099296679,
55,language_model.model.layers.24.feed_forward.w3,w3,mlp_in,24,0.1668633875771484,0.1251033354304772,4095,0.009525734931230545,0.009303344413638115,0.9904742650687695,0.16527389117736127,0.018868738785386086,0.01840798370540142,0.9811312612146139,0.16371488590411054,0.02778416872024536,0.027362819761037827,0.9722158312797546,0.1622272270634732,0.0367642305791378,0.03618885949254036,0.9632357694208622,0.16072878352104605,0.05490303039550781,0.053499456495046616,0.9450969696044922,0.1577020819371028,0.07175518572330475,0.07041554898023605,0.9282448142766953,0.15489007421113032,
55,language_model.model.layers.25.attention.wqkv,wqkv,attn_in,25,0.08507687838204397,0.17087150544674237,4095,0.03751567006111145,0.016823410987854004,0.9624843299388885,0.0818851622828339,0.05661940574645996,0.03116236999630928,0.94338059425354,0.0802598760852888,0.07200275361537933,0.04494672641158104,0.9279972463846207,0.07895110886953607,0.08666639775037766,0.05831989273428917,0.9133336022496223,0.07770357180082524,0.1149689331650734,0.08407790213823318,0.8850310668349266,0.07529568043744568,0.1411973237991333,0.10876016318798065,0.8588026762008667,0.07306425083731503,
55,language_model.model.layers.25.feed_forward.w1,w1,mlp_in,25,0.04983737808277307,0.1251033354304772,4095,0.013359339907765388,0.009715297259390354,0.9866406600922346,0.049171583608853486,0.02573220245540142,0.01910274289548397,0.9742677975445986,0.048554952580100764,0.03619629889726639,0.02829870395362377,0.9638037011027336,0.04803344944943294,0.04542306438088417,0.03732961416244507,0.9545769356191158,0.0475736116495448,0.06350933015346527,0.055009033530950546,0.9364906698465347,0.04667223958413116,0.0817444697022438,0.07222514599561691,0.9182555302977562,0.045763448040046555,
55,language_model.model.layers.25.feed_forward.w2,w2,mlp_out,25,0.12244033539124118,0.13297246195124704,4096,0.014268284663558006,0.010049475356936455,0.985731715336442,0.12069332183157742,0.023689651861786842,0.01912003383040428,0.9763103481382132,0.11953976647198225,0.03283166140317917,0.028047241270542145,0.9671683385968208,0.11842041575758425,0.041734471917152405,0.03684539347887039,0.9582655280828476,0.1173303526523287,0.059238385409116745,0.05411669239401817,0.9407616145908833,0.11518716761371331,0.0761900544166565,0.07099501043558121,0.9238099455833435,0.11311159957498884,
55,language_model.model.layers.26.attention.wqkv,wqkv,attn_in,26,0.07541539074443385,0.17087150544674237,4095,0.020744068548083305,0.015486665070056915,0.9792559314519167,0.07385096870925083,0.038250964134931564,0.029854750260710716,0.9617490358650684,0.07253067933784665,0.055170658975839615,0.04373638704419136,0.9448293410241604,0.071254673940143,0.07160890847444534,0.05723363533616066,0.9283910915255547,0.07001497693105115,0.10087329894304276,0.08329637348651886,0.8991267010569572,0.06780799148896419,0.12651866674423218,0.10824526101350784,0.8734813332557678,0.06587393605545278,
55,language_model.model.layers.26.feed_forward.w1,w1,mlp_in,26,0.05181612607154314,0.1251033354304772,4095,0.011148066259920597,0.009697462432086468,0.9888519337400794,0.051238476464765176,0.021802430972456932,0.019092746078968048,0.9781975690275431,0.05068640855960819,0.03277489170432091,0.028304239735007286,0.9672251082956791,0.05011785815101087,0.04227214679121971,0.03735629841685295,0.9577278532087803,0.049625747184094515,0.060393936932086945,0.055058274418115616,0.939606063067913,0.0486867462215133,0.07838399708271027,0.0722915306687355,0.9216160029172897,0.04775457099671395,
55,language_model.model.layers.26.feed_forward.w2,w2,mlp_out,26,0.125848302028153,0.13297246195124704,4096,0.015232246369123459,0.010192306712269783,0.9847677536308765,0.12393134968652432,0.024437060579657555,0.019277937710285187,0.9755629394203424,0.12277293944764399,0.033397357910871506,0.028224283829331398,0.9666026420891285,0.12164530124284333,0.04225001484155655,0.03704846650362015,0.9577499851584435,0.12053120939967885,0.059695109724998474,0.05436539277434349,0.9403048902750015,0.11833577382987766,0.076781265437603,0.07129453122615814,0.923218734562397,0.11618551014525776,
55,language_model.model.layers.26.feed_forward.w3,w3,mlp_in,26,0.16667904055681254,0.1251033354304772,4095,0.009840954095125198,0.009309482760727406,0.9901590459048748,0.16503875977007343,0.018765820190310478,0.01840297505259514,0.9812341798096895,0.16355117165222993,0.02769019454717636,0.027348341420292854,0.9723098054528236,0.1620636654968577,0.03645150735974312,0.03616595268249512,0.9635484926402569,0.16060333828324097,0.05559886619448662,0.053475987166166306,0.9444011338055134,0.15741187488346892,0.07266755402088165,0.07038550078868866,0.9273324459791183,0.15456688237300165,
55,language_model.model.layers.27.attention.wqkv,wqkv,attn_in,27,0.07515655352156209,0.17087150544674237,4095,0.021276265382766724,0.014796572737395763,0.9787237346172333,0.07355750274358322,0.03663971275091171,0.02826128713786602,0.9633602872490883,0.07240283898918352,0.052596937865018845,0.04136418551206589,0.9474030621349812,0.07120354894583952,0.0675441175699234,0.0541662760078907,0.9324558824300766,0.07008017043435145,0.09550509601831436,0.07897160947322845,0.9044949039816856,0.06797871966107971,0.12100512534379959,0.10289120674133301,0.8789948746562004,0.06606222534227749,
55,language_model.model.layers.27.feed_forward.w1,w1,mlp_in,27,0.047363042949575496,0.1251033354304772,4095,0.010479588061571121,0.009696095250546932,0.9895204119384289,0.046866697770121445,0.020666155964136124,0.019114257767796516,0.9793338440358639,0.04638423091704349,0.030032310634851456,0.028341002762317657,0.9699676893651485,0.045940621331102036,0.039279043674468994,0.03740755468606949,0.960720956325531,0.045502667917003366,0.05918847396969795,0.055122293531894684,0.940811526030302,0.04455969671482886,0.07635002583265305,0.0723731517791748,0.923649974167347,0.043746873396862354,
55,language_model.model.layers.27.feed_forward.w2,w2,mlp_out,27,0.11977634753182455,0.13297246195124704,4096,0.014277820475399494,0.010045134462416172,0.9857221795246005,0.11806620234456609,0.023475516587495804,0.019117984920740128,0.9765244834125042,0.11696453589855153,0.03267786651849747,0.028040673583745956,0.9673221334815025,0.11586231203510643,0.04160685837268829,0.036835066974163055,0.9583931416273117,0.11479283000367003,0.05922483280301094,0.05411199852824211,0.9407751671969891,0.11268261337549691,0.07643972337245941,0.07100621610879898,0.9235602766275406,0.11062067665992832,
55,language_model.model.layers.27.feed_forward.w3,w3,mlp_in,27,0.1555361936605443,0.1251033354304772,4095,0.009625151753425598,0.00944274291396141,0.9903748482465744,0.15403913419341136,0.01878018118441105,0.01861322671175003,0.981219818815589,0.15261519576286564,0.027283374220132828,0.027620842680335045,0.9727166257798672,0.15129264148412863,0.0363493449985981,0.03649936243891716,0.9636506550014019,0.1498825548974084,0.05497981607913971,0.053915463387966156,0.9450201839208603,0.14698484233943812,0.07202950119972229,0.07092544436454773,0.9279704988002777,0.1443329992126719,
55,language_model.model.layers.28.attention.wqkv,wqkv,attn_in,28,0.07367655677344073,0.17087150544674237,4095,0.022387733682990074,0.01957162842154503,0.9776122663170099,0.07202710564171724,0.042644720524549484,0.03758840635418892,0.9573552794754505,0.07053464060062625,0.06250373274087906,0.05471213161945343,0.9374962672591209,0.06907149695960539,0.0807381197810173,0.07108713686466217,0.9192618802189827,0.06772805010761375,0.11603891849517822,0.10190996527671814,0.8839610815048218,0.06512720880700207,0.14982476830482483,0.13056454062461853,0.8501752316951752,0.06263798372536271,
55,language_model.model.layers.28.feed_forward.w1,w1,mlp_in,28,0.04006068453183518,0.1251033354304772,4095,0.016643712297081947,0.010101947002112865,0.983356287702918,0.03939392602406316,0.0273420549929142,0.01980273798108101,0.9726579450070858,0.038965343092311956,0.039051663130521774,0.029255488887429237,0.9609483368694782,0.038496248174719847,0.04934863746166229,0.03852330520749092,0.9506513625383377,0.03808374433440762,0.069254070520401,0.056590739637613297,0.930745929479599,0.03728631906017193,0.08751502633094788,0.0741371214389801,0.9124849736690521,0.03655477267019583,
55,language_model.model.layers.28.feed_forward.w2,w2,mlp_out,28,0.10960384985917801,0.13297246195124704,4096,0.013937129639089108,0.010490856133401394,0.9860628703609109,0.10807628679474739,0.02302989736199379,0.019587097689509392,0.9769701026380062,0.10707968444644177,0.032160256057977676,0.028531929478049278,0.9678397439420223,0.1060789619827667,0.04112456366419792,0.0373510867357254,0.9588754363358021,0.10509643935780305,0.05973014608025551,0.0546574704349041,0.9402698539197445,0.10305719589613091,0.07719763368368149,0.0715649425983429,0.9228023663163185,0.10114269200742797,
55,language_model.model.layers.28.feed_forward.w3,w3,mlp_in,28,0.13547011088582941,0.1251033354304772,4095,0.010006514377892017,0.010054477490484715,0.989993485622108,0.13411452727347573,0.01915721781551838,0.019463377073407173,0.9808427821844816,0.13287488046409715,0.02866724506020546,0.02866682969033718,0.9713327549397945,0.13158655601873215,0.03837001323699951,0.03771480545401573,0.9616299867630005,0.13027212093792234,0.056331291794776917,0.05541107803583145,0.9436687082052231,0.12783890454004898,0.07428357005119324,0.07266581803560257,0.9257164299488068,0.12540690741399899,
55,language_model.model.layers.29.attention.wqkv,wqkv,attn_in,29,0.0741699808346008,0.17087150544674237,4095,0.025500640273094177,0.01930045895278454,0.9744993597269058,0.07227859883427536,0.0423719547688961,0.037234969437122345,0.9576280452311039,0.07102725376146721,0.06070951372385025,0.054353978484869,0.9392904862761497,0.0696671573652249,0.07646222412586212,0.07078003883361816,0.9235377758741379,0.06849877913661466,0.10771161317825317,0.10190573334693909,0.8922883868217468,0.06618101254950583,0.13665500283241272,0.13112333416938782,0.8633449971675873,0.06403428189356843,
55,language_model.model.layers.29.feed_forward.w1,w1,mlp_in,29,0.040022207561418915,0.1251033354304772,4095,0.01241209451109171,0.010110151022672653,0.9875879054889083,0.039525448138624054,0.02330906316637993,0.019745005294680595,0.9766909368336201,0.039089327397311836,0.033601731061935425,0.029149862006306648,0.9663982689380646,0.03867739210643516,0.043338652700185776,0.0383797362446785,0.9566613472998142,0.03828769900761983,0.06268378347158432,0.05640484765172005,0.9373162165284157,0.03751346416858413,0.0821966826915741,0.07392748445272446,0.9178033173084259,0.03673251486587665,
55,language_model.model.layers.29.feed_forward.w2,w2,mlp_out,29,0.10068492786756782,0.13297246195124704,4096,0.01640089601278305,0.010768294334411621,0.983599103987217,0.09903360483555727,0.025880219414830208,0.019893266260623932,0.9741197805851698,0.0980791798425888,0.034965645521879196,0.028861796483397484,0.9650343544781208,0.09716441437035446,0.043977268040180206,0.037684712558984756,0.9560227319598198,0.09625707980712958,0.06124052777886391,0.05499966815114021,0.9387594722211361,0.09451892974558113,0.07944569736719131,0.07193645089864731,0.9205543026328087,0.09268594355876354,
55,language_model.model.layers.29.feed_forward.w3,w3,mlp_in,29,0.10884767068988604,0.1251033354304772,4095,0.014537245035171509,0.013922232203185558,0.9854627549648285,0.10726532542955952,0.023715689778327942,0.023646574467420578,0.9762843102216721,0.1062662730987111,0.0339273065328598,0.03308568149805069,0.9660726934671402,0.10515476240100251,0.043540921062231064,0.04233603924512863,0.9564590789377689,0.10410834285257,0.06150086224079132,0.06037279590964317,0.9384991377592087,0.10215344508955634,0.07896415889263153,0.07789351791143417,0.9210358411073685,0.10025260592643705,
55,language_model.model.layers.3.attention.wqkv,wqkv,attn_in,3,0.01876207786097008,0.17087150544674237,4095,0.07448657602071762,0.01985131949186325,0.9255134239792824,0.017364554922072308,0.10073694586753845,0.036870863288640976,0.8992630541324615,0.016872043439126995,0.11957505345344543,0.05315996706485748,0.8804249465465546,0.016518601397846878,0.13769488036632538,0.06890276074409485,0.8623051196336746,0.01617863579448012,0.17278552055358887,0.09895068407058716,0.8272144794464111,0.015520262471095399,0.20244993269443512,0.1274183839559555,0.7975500673055649,0.014963696460808935,
55,language_model.model.layers.3.feed_forward.w1,w1,mlp_in,3,0.1374365214102748,0.1251033354304772,4095,0.00963861495256424,0.0094487015157938,0.9903613850474358,0.13611182369998132,0.01917959749698639,0.018508216366171837,0.9808204025030136,0.13480054424823976,0.02765144594013691,0.02740384265780449,0.9723485540598631,0.1336362028682981,0.03641312196850777,0.036159586161375046,0.9635868780314922,0.13243202859323502,0.05336323752999306,0.05332102254033089,0.9466367624700069,0.13010246367296233,0.07036998122930527,0.07007930427789688,0.9296300187706947,0.12776511597841275,
55,language_model.model.layers.30.attention.wqkv,wqkv,attn_in,30,0.07478646794284338,0.17087150544674237,4095,0.02405243180692196,0.02336183749139309,0.975947568193078,0.07298767152256759,0.047364432364702225,0.045042525976896286,0.9526355676352978,0.07124424934016961,0.07160509377717972,0.0654839426279068,0.9283949062228203,0.06943137589253204,0.08991479128599167,0.08487293124198914,0.9100852087140083,0.06806205828674611,0.12611441314220428,0.12092987447977066,0.8738855868577957,0.06535481642725341,0.15665455162525177,0.15362906455993652,0.8433454483747482,0.06307082733962098,
55,language_model.model.layers.30.feed_forward.w1,w1,mlp_in,30,0.040220343410817434,0.1251033354304772,4095,0.017479168251156807,0.013481206260621548,0.9825208317488432,0.03951732526122045,0.02725503407418728,0.022930731996893883,0.9727449659258127,0.03912413658068009,0.03698007017374039,0.032168544828891754,0.9630199298262596,0.03873299228907347,0.047354232519865036,0.04123346135020256,0.952645767480135,0.03831573991691276,0.06458631157875061,0.05894703418016434,0.9354136884212494,0.03762265977948203,0.08258230239152908,0.07619503140449524,0.9174176976084709,0.036898854848974164,
55,language_model.model.layers.30.feed_forward.w2,w2,mlp_out,30,0.07165392438085362,0.13297246195124704,4096,0.030331725254654884,0.01119329035282135,0.9696682747453451,0.06948053723311576,0.04133117198944092,0.020555639639496803,0.9586688280105591,0.06869238370855016,0.0506926067173481,0.029657185077667236,0.9493073932826519,0.06802160017246041,0.06021890789270401,0.03858727216720581,0.939781092107296,0.06733900330841222,0.07937344163656235,0.056058160960674286,0.9206265583634377,0.06596650579597928,0.09728864580392838,0.07308073341846466,0.9027113541960716,0.06468281111130328,
55,language_model.model.layers.30.feed_forward.w3,w3,mlp_in,30,0.08343450387650525,0.1251033354304772,4095,0.17156273126602173,0.19834469258785248,0.8284372687339783,0.06912025250962653,0.18156594038009644,0.20753440260887146,0.8184340596199036,0.06828563972002077,0.18944565951824188,0.2157362550497055,0.8105543404817581,0.0676281992630434,0.1983405202627182,0.2236189991235733,0.8016594797372818,0.06688606096977742,0.21454650163650513,0.23882505297660828,0.7854534983634949,0.06553392295402362,0.2299427092075348,0.25347900390625,0.7700572907924652,0.06424934801375506,
55,language_model.model.layers.31.attention.wqkv,wqkv,attn_in,31,0.07050787186307496,0.17087150544674237,4095,0.023029394447803497,0.022561408579349518,0.9769706055521965,0.06888411827026501,0.04388592764735222,0.04364876449108124,0.9561140723526478,0.06741356849992328,0.06344319134950638,0.06375878304243088,0.9365568086504936,0.06603462745681941,0.0829818844795227,0.08301190286874771,0.9170181155204773,0.06465699578523629,0.12124978005886078,0.11940460652112961,0.8787502199411392,0.06195880790725878,0.15492035448551178,0.15327222645282745,0.8450796455144882,0.059584767360028344,
55,language_model.model.layers.31.feed_forward.w1,w1,mlp_in,31,0.03427338957349851,0.1251033354304772,4095,0.01737227477133274,0.009929822757840157,0.9826277252286673,0.03367798283248276,0.02734551392495632,0.019345896318554878,0.9726544860750437,0.03333616612166095,0.03694368898868561,0.02855149284005165,0.9630563110113144,0.03300720412850712,0.04742980748414993,0.03759011626243591,0.9525701925158501,0.0326478093041982,0.06669212132692337,0.05525830388069153,0.9333078786730766,0.031987624517777834,0.08299853652715683,0.0724693313241005,0.9170014634728432,0.03142874839707301,
55,language_model.model.layers.31.feed_forward.w2,w2,mlp_out,31,0.02806158977444199,0.13297246195124704,4096,0.3877005875110626,0.021258488297462463,0.6122994124889374,0.017182094932396405,0.40764230489730835,0.03431703522801399,0.5923576951026917,0.01662249863970572,0.42247915267944336,0.04605451598763466,0.5775208473205566,0.016206153103697607,0.43474459648132324,0.056958794593811035,0.5652554035186768,0.01586196525132778,0.46049177646636963,0.07732048630714417,0.5395082235336304,0.015139458448738687,0.47860977053642273,0.0964723452925682,0.5213902294635773,0.014631038731609083,
55,language_model.model.layers.31.feed_forward.w3,w3,mlp_in,31,0.056607463366720505,0.1251033354304772,4095,0.015226184390485287,0.01571924053132534,0.9847738156095147,0.055745547691621176,0.027501743286848068,0.02645573765039444,0.9724982567131519,0.0550506594410893,0.037230003625154495,0.036727651953697205,0.9627699963748455,0.0544999673003667,0.04796657711267471,0.046728286892175674,0.9520334228873253,0.0538921971099878,0.06942068040370941,0.06610456854104996,0.9305793195962906,0.052677734743874716,0.08660443127155304,0.08483096957206726,0.913395568728447,0.0517050061961204,
55,language_model.model.layers.4.attention.wqkv,wqkv,attn_in,4,0.02868314857675877,0.17087150544674237,4095,0.07863488048315048,0.02188626118004322,0.9213651195168495,0.026427652616544898,0.10514651983976364,0.04062255099415779,0.8948534801602364,0.025667215325865717,0.1275574415922165,0.05808558315038681,0.8724425584077835,0.025024399527497996,0.14678338170051575,0.07470782101154327,0.8532166182994843,0.024472939030843785,0.18088601529598236,0.1059667319059372,0.8191139847040176,0.02349476812456625,0.21154966950416565,0.1352023035287857,0.7884503304958344,0.022615237975006575,
55,language_model.model.layers.4.feed_forward.w1,w1,mlp_in,4,0.12396165534323023,0.1251033354304772,4095,0.010474162176251411,0.00948004424571991,0.9895258378237486,0.12266326086152865,0.01996353641152382,0.01858983188867569,0.9800364635884762,0.12148694232315288,0.02939421683549881,0.0275293979793787,0.9706057831645012,0.12031789956678395,0.038262538611888885,0.036334890872240067,0.9617374613881111,0.11921856771926621,0.05619513988494873,0.05359659716486931,0.9438048601150513,0.11699561278084761,0.07369256764650345,0.07045046985149384,0.9263074323534966,0.11482660267127669,
55,language_model.model.layers.5.attention.wqkv,wqkv,attn_in,5,0.040612968849380045,0.17087150544674237,4095,0.06147870048880577,0.02120022661983967,0.9385212995111942,0.03811613630152781,0.08521834760904312,0.039252568036317825,0.9147816523909569,0.037151998752538336,0.10534393787384033,0.05626142397522926,0.8946560621261597,0.03633463878203874,0.12375517934560776,0.072517029941082,0.8762448206543922,0.035586903605667436,0.15571333467960358,0.10317995399236679,0.8442866653203964,0.034288988038604216,0.18733000755310059,0.13199783861637115,0.8126699924468994,0.033004941088071844,
55,language_model.model.layers.5.feed_forward.w1,w1,mlp_in,5,0.1106980390417732,0.1251033354304772,4095,0.009453645907342434,0.009299201890826225,0.9905463540926576,0.1096515389780351,0.01854151487350464,0.018365412950515747,0.9814584851264954,0.10864552970441235,0.02746155858039856,0.02728026732802391,0.9725384414196014,0.10765809835789229,0.03704250231385231,0.0360630638897419,0.9629574976861477,0.1065975066744294,0.054365139454603195,0.05329744517803192,0.9456348605453968,0.10467992471191609,0.07117043435573578,0.07013452798128128,0.9288295656442642,0.102819611520842,
55,language_model.model.layers.6.attention.wqkv,wqkv,attn_in,6,0.038714739043813534,0.17087150544674237,4095,0.06419702619314194,0.020136849954724312,0.9358029738068581,0.03622936792735718,0.08654408156871796,0.037275172770023346,0.913455918431282,0.03536420751009411,0.10754308849573135,0.0535094179213047,0.8924569115042686,0.03455123643673555,0.12396658211946487,0.06912008672952652,0.8760334178805351,0.03391540516690497,0.157858744263649,0.098809152841568,0.842141255736351,0.032603278953862266,0.18971431255340576,0.1268756240606308,0.8102856874465942,0.03136999894043195,
